problem_id,problem_tier,categories
21200,18,"['11', '18', '25']"
21201,18,['3']
21202,18,"['7', '8', '14']"
21203,18,"['7', '20']"
21204,18,['11']
21205,18,['13']
21206,18,['16']
21208,18,"['11', '25']"
21209,18,"['1', '3']"
21210,18,"['2', '11']"
21211,18,"['1', '19']"
21212,18,['1']
21213,18,"['11', '25']"
21214,18,"['14', '19', '22']"
21215,18,"['2', '11']"
21216,18,"['3', '19']"
21217,18,['1']
21218,18,"['2', '5', '11']"
21219,18,"['11', '25']"
21220,18,"['11', '22']"
21221,18,['27']
21222,18,['7']
21223,18,"['5', '11', '19', '25']"
21224,18,"['9', '11']"
21225,18,"['1', '14']"
21226,18,"['1', '7', '9']"
21227,18,['1']
21228,18,"['2', '13', '14', '16', '19', '22']"
21229,18,['1']
21230,18,['5']
21232,18,"['1', '11', '25']"
21233,18,"['1', '5', '9', '11']"
21234,18,"['2', '5', '11', '16']"
21235,18,"['2', '4', '16']"
21236,18,"['11', '25']"
21237,18,"['4', '26']"
21238,18,"['11', '25']"
21240,18,"['19', '22']"
21241,18,['7']
21242,18,"['7', '19']"
21243,18,['7']
21244,18,['5']
21245,18,"['11', '13']"
21246,18,"['16', '22']"
21247,18,"['7', '8', '11', '19', '23', '24']"
21249,18,"['19', '22']"
21250,18,"['1', '11']"
21251,18,['7']
21252,18,"['8', '10', '11', '19']"
21253,18,"['1', '3', '9']"
21254,18,"['1', '2', '16', '26']"
21255,18,['22']
21256,18,['2']
21257,18,"['7', '20']"
21258,18,['22']
21259,18,['7']
21260,18,"['16', '22']"
21261,18,"['22', '27']"
21262,18,['22']
21263,18,['19']
21264,18,['16']
21265,18,['27']
21266,18,"['4', '16', '22']"
21267,18,"['2', '4', '5', '11']"
21268,18,"['2', '7', '11', '12']"
21269,18,['22']
21270,18,"['1', '26']"
21271,18,"['2', '3']"
21272,18,"['16', '27']"
21273,18,"['1', '16', '26']"
21274,18,"['1', '16']"
21275,18,"['1', '4', '26']"
21276,18,"['2', '5', '11']"
21277,18,['2']
21278,18,"['1', '3', '5', '26']"
21279,18,"['1', '26']"
21280,18,"['16', '27']"
21281,18,['22']
21282,18,"['5', '17']"
21283,18,"['1', '9']"
21284,18,"['11', '25']"
21285,18,"['7', '12', '14']"
21287,18,['2']
21288,18,"['3', '11']"
21289,18,['4']
21290,18,"['1', '26']"
21291,18,"['2', '7', '26']"
21292,18,"['4', '6', '7']"
21293,18,['3']
21295,18,"['11', '25']"
21296,18,['7']
21297,18,"['7', '12', '22']"
21298,18,"['1', '13']"
21299,18,"['2', '7']"
21300,18,"['2', '7', '12']"
21301,18,"['16', '19']"
21302,18,"['11', '25']"
21303,18,"['5', '9', '11']"
21305,18,"['11', '25']"
21306,18,"['8', '13', '14']"
21307,18,"['1', '6', '26']"
21308,18,"['1', '19']"
21309,18,"['1', '7', '12', '26']"
21310,18,"['2', '7', '22']"
21311,18,"['1', '27']"
21312,18,"['2', '11', '13', '22']"
21313,18,['19']
21314,18,"['11', '25']"
21315,18,"['11', '25']"
21316,18,"['1', '11', '13', '25']"
21317,18,"['7', '20']"
21318,18,"['3', '11']"
21319,18,['1']
21320,18,['3']
21321,18,"['3', '11', '14']"
21322,18,"['1', '26']"
21323,18,"['11', '13']"
21324,18,['7']
21326,18,"['15', '16']"
21327,18,"['2', '3', '4', '7']"
21328,18,"['2', '7']"
21329,18,['22']
21330,18,"['2', '6', '7', '20']"
21331,18,"['2', '5', '15']"
21332,18,['7']
21333,18,"['2', '22']"
21334,18,"['5', '14', '21']"
21335,18,"['11', '25']"
21336,18,['1']
21337,18,['1']
21338,18,"['4', '7', '22', '24']"
21339,18,"['11', '16', '22']"
21340,18,['7']
21341,18,"['1', '5']"
21342,18,"['26', '27']"
21344,18,['1']
21345,18,"['11', '25']"
21346,18,"['11', '19', '25']"
21347,18,['1']
21348,18,"['14', '19']"
21349,18,"['1', '3', '8', '11']"
21350,18,['7']
21351,18,"['7', '12']"
21352,18,"['7', '12']"
21353,18,"['7', '10', '11', '12', '23']"
21354,18,"['1', '22']"
21355,18,['22']
21356,18,"['16', '22']"
21357,18,"['11', '25']"
21359,18,"['1', '19']"
21362,18,"['2', '5', '17']"
21363,18,"['5', '21']"
21364,18,['16']
21365,18,"['3', '11']"
21366,18,"['1', '9', '16']"
21367,18,"['11', '25']"
21368,18,"['1', '5', '7']"
21369,18,"['8', '11', '13', '25']"
21370,18,"['7', '11', '12']"
21371,18,['16']
21372,18,"['5', '14']"
21373,18,['16']
21374,18,"['3', '7']"
21375,18,"['7', '16']"
21376,18,['27']
21377,18,"['7', '9']"
21378,18,['19']
21379,18,"['3', '19']"
21380,18,"['13', '16', '19', '22']"
21381,18,"['7', '12', '26']"
21382,18,"['8', '11']"
21383,18,['11']
21384,18,"['3', '11', '25']"
21385,18,['16']
21386,18,"['3', '16']"
21387,18,"['1', '19']"
21388,18,"['2', '11', '19']"
21389,18,"['1', '3']"
21390,18,['1']
21391,18,['16']
21393,18,"['11', '25']"
21394,18,"['1', '14']"
21395,18,"['1', '2', '26']"
21396,18,"['7', '9', '11', '23', '24']"
21397,18,"['5', '9', '11', '14', '19']"
21398,18,"['9', '11']"
21399,18,"['16', '18']"
21400,18,"['11', '16', '25']"
21401,18,"['3', '14', '19']"
21402,18,['16']
21403,18,"['10', '11', '19']"
21404,18,"['1', '3', '19']"
21405,18,"['14', '16']"
21407,18,"['2', '5', '11', '27']"
21408,18,"['7', '11', '23']"
21409,18,"['11', '25']"
21410,18,"['1', '7', '12']"
21411,18,['16']
21412,18,"['2', '16']"
21413,18,"['7', '12']"
21414,18,"['7', '12']"
21415,18,['16']
21416,18,"['1', '16']"
21417,18,['1']
21418,18,"['1', '26']"
21419,18,['16']
21420,18,"['1', '13', '14', '26']"
21421,18,"['1', '5']"
21422,18,['16']
21423,18,"['11', '13', '14', '25']"
21424,18,"['7', '24']"
21425,18,['22']
21427,18,"['2', '6']"
21428,18,"['1', '26']"
21429,18,"['11', '19', '22']"
21430,18,['16']
21431,19,['1']
21432,18,"['13', '14']"
21433,18,"['7', '12']"
21434,18,['7']
21435,18,"['1', '8', '19', '22']"
21436,18,"['7', '12', '13', '14']"
21437,18,"['7', '9', '14', '16']"
21439,18,"['1', '2', '4', '16', '26']"
21440,18,['22']
21441,18,"['1', '7']"
21442,18,['5']
21443,18,['7']
21444,18,"['16', '22']"
21445,18,['1']
21446,18,"['1', '16']"
21447,18,"['7', '10', '11', '22']"
21449,18,"['7', '24']"
21450,18,"['13', '14', '22']"
21451,18,['1']
21453,18,"['16', '27']"
21454,18,"['1', '7', '20']"
21455,18,"['9', '11']"
21456,18,['1']
21457,18,['1']
21458,18,"['3', '7', '11', '19', '23']"
21460,18,"['7', '9']"
21461,18,"['7', '11', '23']"
21462,18,"['8', '11', '19']"
21463,18,"['1', '8', '16']"
21464,18,"['13', '14']"
21465,18,['5']
21466,18,"['14', '16', '22']"
21467,18,['7']
21468,18,['1']
21469,18,['1']
21470,18,['27']
21471,18,['5']
21472,18,"['7', '10', '11', '12']"
21473,18,['1']
21474,18,"['11', '25']"
21476,18,['27']
21477,18,"['7', '12']"
21479,18,['7']
21480,18,['7']
21481,18,['7']
21482,18,['27']
21483,18,['27']
21484,18,['7']
21485,18,['27']
21486,18,"['11', '16', '25']"
21487,18,['27']
21488,18,['16']
21490,18,['16']
21491,18,['2']
21492,18,"['7', '12', '14']"
21493,18,"['7', '12']"
21494,18,"['1', '22']"
21495,18,"['2', '16', '22']"
21496,18,['16']
21497,18,"['1', '26']"
21498,18,['7']
21499,18,"['11', '13', '25']"
21500,18,"['7', '22']"
21502,18,['4']
21503,18,"['7', '12']"
21507,18,"['2', '5']"
21508,18,"['1', '15', '26']"
21509,18,['16']
21510,18,"['11', '25']"
21511,18,['3']
21512,18,"['1', '16', '26']"
21513,18,"['2', '4', '6']"
21515,18,"['2', '7', '12', '27']"
21516,18,"['8', '22']"
21518,18,['1']
21519,18,['1']
21520,18,"['2', '16']"
21521,18,['2']
21523,18,"['2', '7', '27']"
21525,18,"['16', '22']"
21526,18,"['1', '3', '19']"
21527,18,"['13', '14', '22']"
21528,18,['16']
21529,18,"['1', '10', '11', '13']"
21530,18,"['4', '16']"
21531,18,['4']
21532,18,"['11', '25']"
21533,18,"['9', '13']"
21534,18,"['3', '19']"
21537,18,['1']
21538,18,"['11', '23']"
21539,18,"['7', '8', '14']"
21541,18,['3']
21542,18,"['11', '25']"
21543,18,['1']
21544,18,"['1', '9']"
21547,18,"['4', '7', '16', '17']"
21548,18,"['13', '16']"
21549,18,['5']
21550,18,"['1', '9', '16']"
21551,18,['16']
21552,18,['1']
21553,18,['9']
21555,18,"['1', '16']"
21556,18,['7']
21558,18,"['1', '16']"
21559,18,"['11', '25']"
21560,18,"['5', '11']"
21561,18,"['1', '16']"
21562,18,"['11', '23']"
21563,18,['1']
21565,18,"['2', '22']"
21566,18,"['11', '23']"
21567,18,['16']
21568,18,['16']
21569,18,"['13', '22']"
21570,18,['5']
21571,18,"['1', '11', '25']"
21572,18,"['1', '4']"
21573,18,"['2', '16']"
21574,18,['7']
21575,18,"['1', '11', '16']"
21576,18,['16']
21577,18,"['7', '12']"
21578,18,['7']
21579,18,"['11', '16', '22']"
21580,18,['3']
21581,18,"['1', '7', '12']"
21582,18,['22']
21583,18,['4']
21584,18,"['11', '25']"
21585,18,['1']
21586,18,['16']
21587,18,['16']
21588,18,"['1', '13']"
21589,18,['1']
21590,18,"['11', '25']"
21591,18,['1']
21592,18,"['16', '19']"
21593,18,"['7', '10', '11', '20']"
21594,18,"['11', '25']"
21595,17,"['7', '12']"
21597,18,['1']
21598,18,['27']
21599,18,['27']
21600,18,['16']
21601,18,"['1', '11', '25']"
21602,18,"['11', '25']"
21603,18,"['7', '12', '19']"
21604,18,"['2', '11']"
21605,18,"['1', '3', '13']"
21607,18,['3']
21608,18,['3']
21609,18,['16']
21610,18,['16']
21611,18,"['7', '11', '23']"
21612,18,"['2', '17']"
21613,18,"['3', '4', '26']"
21614,18,"['7', '11', '23']"
21615,18,"['1', '16']"
21616,18,"['3', '4', '26']"
21617,18,['13']
21618,18,"['3', '19']"
21619,18,"['1', '4', '6', '26']"
21620,18,"['1', '2', '5', '15']"
21622,18,['1']
21623,18,"['5', '7', '26']"
21624,18,"['3', '14']"
21625,18,"['11', '25']"
21626,18,['16']
21627,18,['6']
21628,18,['1']
21629,18,"['4', '22']"
21630,18,"['1', '11', '25']"
21631,18,"['7', '20']"
21632,18,"['3', '8', '14', '19']"
21633,18,['16']
21634,18,['27']
21635,18,['16']
21636,18,['7']
21637,18,"['16', '22']"
21638,18,"['13', '19']"
21639,18,"['16', '22']"
21640,18,['16']
21641,18,"['3', '26']"
21642,18,['3']
21643,18,['4']
21644,18,"['16', '22']"
21645,18,"['4', '16']"
21646,18,['1']
21647,18,"['11', '23']"
21648,18,"['7', '9']"
21650,18,"['11', '25']"
21651,18,"['1', '11', '25']"
21652,18,"['2', '7', '11', '23']"
21653,18,['4']
21654,18,"['3', '9', '19']"
21655,18,"['11', '23']"
21656,18,"['1', '9']"
21657,18,['16']
21658,18,"['7', '10', '11', '14', '20']"
21659,18,['2']
21660,18,['2']
21661,18,['7']
21662,18,"['11', '25']"
21663,18,"['2', '9', '16']"
21664,18,"['1', '2']"
21665,18,"['11', '19', '23']"
21666,18,['27']
21667,18,['16']
21668,18,['27']
21669,18,"['2', '7']"
21670,18,"['11', '25']"
21671,18,"['8', '26']"
21672,18,"['1', '19']"
21673,18,"['4', '16']"
21676,18,"['2', '9']"
21677,18,['2']
21678,18,['16']
21679,18,"['7', '12']"
21680,18,['1']
21681,18,"['11', '25']"
21682,18,['5']
21683,18,"['11', '14', '25']"
21684,18,"['1', '16']"
21685,18,['16']
21686,18,"['1', '7', '9', '12']"
21687,18,"['1', '7', '9']"
21688,18,"['7', '12']"
21689,18,['14']
21690,18,['7']
21691,18,"['1', '2', '16', '26']"
21692,18,"['1', '9']"
21693,18,"['11', '16', '19', '25']"
21694,18,['27']
21695,18,"['1', '26']"
21696,18,"['3', '7', '20']"
21697,18,"['9', '22']"
21698,18,"['3', '7', '9']"
21699,18,['16']
21700,18,"['1', '2']"
21701,18,"['1', '26']"
21702,18,"['1', '9']"
21703,18,['11']
21704,18,"['1', '7']"
21705,18,['3']
21706,18,['16']
21707,18,['7']
21709,18,['16']
21710,18,['1']
21711,18,['16']
21712,18,"['7', '12']"
21713,18,"['11', '25']"
21714,18,"['11', '25']"
21715,18,"['2', '7']"
21717,18,"['13', '14']"
21718,18,"['3', '11']"
21719,18,"['2', '16']"
21720,18,"['11', '25']"
21721,18,"['3', '11']"
21722,18,"['3', '11', '13']"
21723,18,"['10', '11', '25']"
21724,18,['27']
21725,18,"['2', '4']"
21726,18,['16']
21727,18,"['10', '11']"
21728,18,"['3', '14']"
21729,18,['22']
21730,18,"['11', '25']"
21731,18,"['1', '11', '25']"
21732,18,['27']
21733,18,"['7', '10', '11', '23']"
21734,18,['16']
21735,18,"['11', '27']"
21736,18,"['2', '3']"
21737,18,"['3', '7', '9']"
21738,18,"['7', '12']"
21739,18,"['19', '22']"
21740,18,"['1', '5', '21']"
21741,18,['1']
21742,18,"['11', '25']"
21743,18,['16']
21744,18,"['1', '16']"
21745,18,"['16', '22']"
21746,18,"['11', '25']"
21747,18,['21']
21748,18,"['3', '19']"
21749,18,['7']
21750,18,"['8', '11', '25']"
21751,18,"['3', '7', '19']"
21752,18,"['11', '23']"
21753,18,"['1', '7', '9', '20']"
21754,18,['1']
21755,18,"['15', '16']"
21756,18,['1']
21757,18,"['13', '16', '19']"
21758,18,['7']
21759,18,"['11', '25']"
21760,18,['27']
21761,18,"['2', '4']"
21762,18,['5']
21763,18,"['16', '22']"
21764,18,"['16', '26']"
21765,18,['22']
21766,18,['16']
21767,18,"['1', '7']"
21768,18,"['14', '16']"
21769,18,"['11', '25']"
21770,18,"['1', '26']"
21771,18,"['11', '25']"
21772,18,"['14', '22']"
21773,18,"['1', '5', '6']"
21774,18,"['1', '5', '9']"
21775,18,['1']
21777,18,['1']
21778,18,"['4', '5']"
21779,18,"['9', '16']"
21780,18,"['14', '16']"
21781,18,['7']
21782,18,"['14', '16', '22']"
21783,18,"['3', '8', '11', '14', '19']"
21784,18,"['16', '22']"
21785,18,"['1', '4']"
21786,18,"['1', '16']"
21787,18,['11']
21788,18,"['2', '3', '5', '16']"
21789,18,['27']
21790,18,"['13', '16']"
21791,18,"['3', '11', '19']"
21792,18,"['11', '25']"
21793,18,['1']
21794,18,"['3', '7', '20']"
21795,18,['26']
21796,18,"['3', '16']"
21797,18,"['7', '12', '16']"
21798,18,['16']
21799,18,"['10', '11', '13', '16']"
21800,18,['16']
21801,18,"['3', '19']"
21802,18,"['8', '14']"
21805,18,"['1', '26']"
21806,18,['16']
21808,18,['1']
21809,18,"['1', '5', '9', '17']"
21810,18,"['11', '16', '25']"
21811,18,['19']
21812,18,"['1', '3']"
21813,18,['16']
21815,18,['1']
21816,18,['14']
21817,18,"['11', '13', '25']"
21819,18,"['3', '8', '13', '19']"
21820,18,['16']
21821,18,"['1', '26']"
21822,18,"['3', '10', '11']"
21823,18,['22']
21824,18,"['11', '23']"
21825,18,"['2', '7', '12', '26']"
21826,18,['19']
21827,18,"['1', '16']"
21828,18,['1']
21829,18,"['7', '9', '11', '23', '24']"
21830,18,['16']
21831,18,"['1', '13']"
21832,18,['3']
21833,18,"['7', '12']"
21834,18,"['2', '7']"
21835,18,"['1', '7', '12']"
21836,18,['7']
21837,18,"['1', '5', '9', '11']"
21838,18,"['7', '9', '16']"
21839,17,"['1', '5', '7', '11', '12']"
21840,18,['14']
21841,18,"['4', '26']"
21842,18,"['1', '16']"
21843,18,"['1', '7', '9']"
21844,18,"['11', '13', '25']"
21845,18,['16']
21846,18,['16']
21847,18,"['11', '18', '25']"
21848,18,"['3', '7', '17']"
21849,18,['16']
21850,18,['16']
21851,18,['7']
21852,18,"['9', '11']"
21853,18,['22']
21854,18,"['1', '5']"
21855,18,"['9', '11']"
21856,18,"['11', '14', '25']"
21857,18,"['2', '5', '10', '11']"
21858,18,"['7', '12']"
21859,18,"['3', '9']"
21860,18,['16']
21861,18,"['11', '14', '25']"
21862,18,['1']
21863,18,['16']
21864,18,"['3', '19']"
21865,18,['16']
21866,18,"['11', '16']"
21867,18,"['11', '19', '25']"
21868,18,['1']
21869,18,"['10', '11', '19']"
21870,18,"['1', '16', '19']"
21871,18,"['26', '27']"
21872,18,"['16', '22']"
21873,18,['11']
21874,18,"['1', '5']"
21875,18,"['1', '26']"
21877,18,['22']
21878,18,['1']
21879,18,"['3', '13']"
21880,18,"['2', '7', '26']"
21881,18,['18']
21882,18,['8']
21883,18,['16']
21884,18,"['3', '7', '9']"
21885,18,['16']
21886,18,['17']
21887,18,"['2', '6', '7', '26']"
21888,18,"['2', '4']"
21889,18,"['11', '13', '19']"
21890,18,"['4', '11', '26']"
21891,18,"['1', '13', '14']"
21892,18,"['1', '13']"
21893,18,['16']
21894,18,"['4', '7', '12']"
21895,18,"['7', '12']"
21896,18,"['1', '2']"
21897,18,"['1', '7', '26']"
21898,18,"['1', '11', '25']"
21899,18,['27']
21900,18,['6']
21901,18,"['1', '3', '13', '19']"
21902,18,"['1', '4', '5', '11', '17', '18']"
21903,18,['7']
21904,18,"['2', '5']"
21905,18,"['16', '19', '22']"
21907,18,"['11', '25']"
21908,18,"['2', '4', '16']"
21909,18,['16']
21910,18,"['1', '16']"
21911,18,"['7', '13', '14']"
21912,18,"['1', '7', '12', '14']"
21913,18,"['11', '14', '25']"
21914,18,['2']
21915,18,"['16', '22']"
21916,18,['16']
21917,18,['16']
21918,18,"['14', '16', '26']"
21919,18,"['11', '14', '25']"
21920,18,"['11', '13', '16', '25']"
21921,18,['7']
21922,18,['16']
21923,18,"['1', '9']"
21924,18,"['2', '7', '11']"
21925,18,['14']
21926,18,['7']
21927,18,['16']
21928,18,"['11', '16', '25']"
21929,18,"['1', '11', '18']"
21930,18,"['11', '19', '25']"
21931,18,"['1', '3', '11']"
21932,18,['1']
21933,18,"['11', '16', '25']"
21934,18,"['7', '12', '19', '22']"
21935,18,"['1', '9', '19']"
21936,18,"['1', '26']"
21937,18,"['7', '9']"
21938,18,"['11', '14', '19', '25']"
21939,18,"['3', '11']"
21940,18,['16']
21942,18,"['16', '22']"
21943,18,"['1', '26']"
21944,18,"['7', '11', '23']"
21945,18,"['2', '11']"
21946,18,"['7', '9', '10', '11']"
21947,18,"['11', '25']"
21948,18,"['1', '7', '12', '26']"
21949,18,"['2', '9', '11', '22']"
21950,18,['16']
21951,18,"['1', '5', '9', '11']"
21952,18,"['11', '25']"
21953,18,"['1', '7', '9', '11', '16']"
21954,18,"['1', '3', '19']"
21955,18,"['8', '11']"
21956,18,"['1', '4', '7', '26']"
21957,18,"['8', '11', '13', '14', '16', '19', '22']"
21958,18,['16']
21959,18,['3']
21960,18,"['11', '19', '25']"
21961,18,"['11', '19', '25']"
21962,18,"['1', '11', '25']"
21963,18,['7']
21964,18,"['3', '7', '9']"
21965,18,"['11', '25']"
21966,18,"['1', '5', '9', '11']"
21967,18,"['11', '13', '25']"
21968,18,['5']
21969,18,"['2', '11', '16']"
21970,18,"['7', '12', '26']"
21971,18,"['3', '8', '10', '11']"
21972,18,['1']
21973,18,"['7', '16']"
21974,18,"['1', '11', '25']"
21975,18,['1']
21976,18,"['1', '19']"
21977,18,"['7', '13']"
21978,18,['1']
21979,18,"['7', '12']"
21980,18,['11']
21981,18,"['1', '5', '7', '9', '11']"
21982,18,['3']
21983,18,"['1', '15', '16']"
21984,18,"['7', '16']"
21985,18,"['11', '13']"
21986,18,"['3', '9', '10', '11']"
21987,18,['9']
21988,18,"['1', '26']"
21989,18,"['2', '7']"
21990,18,"['1', '16']"
21991,18,"['1', '16']"
21993,18,"['1', '7', '9', '13']"
21994,18,['26']
21996,18,"['11', '23']"
21997,18,"['1', '3', '19']"
21998,18,"['1', '13']"
21999,18,['2']
22000,18,"['1', '9', '16']"
22001,18,"['2', '3', '16']"
22002,18,['3']
22003,18,"['3', '7', '9', '11', '19', '23']"
22004,18,['16']
22005,18,"['1', '13']"
22006,18,"['3', '10', '11']"
22007,18,"['5', '8']"
22008,18,['7']
22009,18,"['7', '9', '16']"
22010,18,"['7', '12']"
22011,18,"['15', '16']"
22012,18,['1']
22013,18,"['4', '22']"
22014,18,"['11', '19', '25']"
22015,18,['16']
22016,18,"['8', '11', '14', '25']"
22017,18,['16']
22018,18,"['21', '26']"
22019,18,['16']
22020,18,['16']
22022,18,['16']
22023,18,"['2', '7']"
22024,18,"['4', '15', '16']"
22025,18,['27']
22026,18,"['7', '16']"
22027,18,"['7', '9', '26']"
22028,18,"['16', '26']"
22029,18,"['2', '7', '12']"
22030,18,"['11', '14']"
22031,18,"['1', '16']"
22033,18,"['1', '9', '16']"
22034,18,"['2', '5', '9', '11']"
22035,18,"['3', '7']"
22036,18,"['3', '19']"
22037,18,"['2', '19']"
22038,18,"['1', '11', '25']"
22039,18,['7']
22040,18,"['1', '11', '25']"
22041,18,"['1', '11', '25']"
22042,18,['16']
22043,18,['7']
22044,18,['7']
22045,18,['16']
22046,18,"['1', '26']"
22047,18,"['11', '13']"
22048,18,['1']
22049,18,"['2', '4', '14', '16', '19']"
22050,18,"['9', '13']"
22051,18,['11']
22052,18,"['10', '11', '19']"
22053,18,"['1', '9']"
22054,18,"['7', '9', '11', '16', '23']"
22055,18,"['1', '4', '8', '13']"
22056,18,"['16', '22']"
22057,18,"['3', '19']"
22058,18,['16']
22059,18,"['1', '3', '7', '9']"
22060,18,"['1', '11', '25']"
22061,18,['7']
22062,18,"['1', '2']"
22063,18,['16']
22064,18,"['1', '16']"
22065,18,['16']
22066,18,"['2', '3']"
22067,18,['7']
22068,18,"['4', '16']"
22069,18,"['1', '7', '12', '26']"
22070,18,['16']
22071,18,['1']
22072,18,"['3', '8', '13']"
22073,18,['22']
22074,18,"['2', '4', '5', '13', '21', '26']"
22075,18,['1']
22076,18,['16']
22077,18,"['1', '16', '26']"
22078,18,"['8', '11', '13', '25']"
22079,18,['1']
22080,18,['7']
22081,18,"['1', '7', '12', '26']"
22082,18,"['1', '2', '13']"
22083,18,"['5', '21']"
22084,18,"['8', '16']"
22085,18,"['2', '19']"
22086,18,"['11', '14', '25']"
22087,18,['1']
22088,18,"['7', '12']"
22089,18,"['1', '16']"
22090,18,"['3', '7', '9', '16']"
22091,18,['16']
22092,18,"['3', '5', '9', '11']"
22093,18,['16']
22094,18,"['7', '16', '24']"
22095,18,"['2', '7', '11', '12']"
22096,18,"['2', '5', '11']"
22098,18,['5']
22099,18,"['8', '11', '25']"
22100,18,"['2', '11', '13', '25']"
22101,18,"['1', '10', '11', '13']"
22103,18,"['8', '11', '13', '19', '25']"
22104,18,"['11', '25']"
22105,18,"['3', '19']"
22106,18,"['1', '16']"
22107,18,['22']
22108,18,['16']
22109,18,"['7', '11', '23']"
22110,18,['16']
22111,18,"['2', '3', '7', '24']"
22112,18,"['3', '11']"
22114,18,"['13', '16']"
22115,18,"['1', '6', '16']"
22116,18,['3']
22117,18,"['3', '7', '9']"
22118,18,"['11', '14', '23']"
22119,18,['16']
22120,18,"['11', '23']"
22121,18,"['7', '12']"
22122,18,['13']
22123,18,"['1', '9']"
22124,18,['3']
22125,18,"['7', '16']"
22126,18,"['14', '22']"
22127,18,"['3', '7']"
22128,18,['16']
22129,18,['5']
22130,18,"['3', '13', '19']"
22131,18,"['3', '16', '19']"
22132,18,"['1', '16']"
22133,18,['11']
22135,18,"['1', '16']"
22136,18,['22']
22137,18,"['2', '3', '19']"
22138,18,['1']
22139,18,['16']
22140,18,"['2', '11']"
22141,18,"['11', '13', '25']"
22142,18,['22']
22143,18,['22']
22144,18,"['1', '11', '19', '25']"
22145,18,['16']
22146,18,"['2', '5', '7', '16']"
22147,18,['16']
22148,18,['16']
22149,18,['11']
22150,18,['11']
22151,18,"['2', '10', '11', '16']"
22152,18,"['16', '22']"
22153,18,"['1', '7', '9']"
22155,18,['7']
22156,18,"['1', '16']"
22157,18,"['7', '16']"
22158,18,"['1', '7', '11']"
22161,18,"['8', '11', '25']"
22162,18,"['2', '22']"
22163,18,"['1', '9']"
22164,18,['7']
22166,18,"['16', '19', '22']"
22167,18,"['11', '19']"
22168,18,['27']
22169,18,['16']
22170,18,['16']
22171,18,"['1', '7']"
22172,18,"['3', '7']"
22173,18,['16']
22174,18,"['1', '3']"
22175,18,"['11', '23']"
22176,18,"['1', '3', '9']"
22177,18,"['3', '19']"
22178,18,"['16', '22']"
22179,18,"['1', '16']"
22180,18,"['13', '16']"
22181,18,"['2', '7']"
22182,18,"['7', '16']"
22183,19,['1']
22184,19,"['16', '27']"
22185,19,"['1', '16']"
22186,19,['26']
22187,19,"['2', '17']"
22188,19,"['7', '16']"
22189,19,['4']
22190,19,['4']
22191,19,"['2', '5']"
22192,19,"['7', '11', '20']"
22193,19,"['1', '16']"
22194,19,['1']
22195,19,"['3', '19']"
22196,19,['22']
22197,19,"['16', '22']"
22198,19,['22']
22199,19,"['3', '11', '25']"
22200,19,"['11', '25']"
22201,19,['7']
22202,19,['3']
22203,19,"['1', '16']"
22204,19,['27']
22205,19,"['1', '26']"
22206,19,"['11', '13', '25']"
22207,19,"['1', '9', '16']"
